simulation_time_s,obj_index,speed_mps,brake,pos_x,pos_y,pos_z
46.00,0,0.80,0.00,8.41,-105.55,0.25
47.00,0,0.77,0.00,8.33,-105.54,0.25
48.00,0,0.80,0.00,8.26,-105.53,0.25
49.00,0,0.79,0.00,8.18,-105.53,0.25
50.00,0,0.81,0.00,8.10,-105.54,0.25
51.00,0,0.78,0.00,8.02,-105.55,0.25
52.00,0,0.76,0.00,7.94,-105.54,0.25
53.00,0,0.76,0.00,7.87,-105.54,0.25
54.00,0,0.79,0.00,7.79,-105.54,0.25
55.00,0,0.79,0.00,7.71,-105.54,0.25
56.00,0,0.80,0.00,7.63,-105.55,0.25
57.00,0,0.77,0.00,7.56,-105.54,0.25
58.00,0,0.81,0.00,7.48,-105.54,0.25
59.00,0,0.80,0.00,7.40,-105.54,0.25
60.00,0,0.80,0.00,7.32,-105.54,0.25
61.00,0,0.79,0.00,7.24,-105.55,0.25
62.00,0,0.77,0.00,7.16,-105.54,0.25
63.00,0,0.77,0.00,7.09,-105.54,0.25
64.00,0,0.77,0.00,7.01,-105.54,0.25
65.00,0,0.78,0.00,6.93,-105.55,0.25
66.00,0,0.79,0.00,6.86,-105.55,0.25
67.00,0,0.81,0.00,6.78,-105.55,0.25
68.00,0,0.80,0.00,6.70,-105.54,0.25
69.00,0,0.79,0.00,6.62,-105.54,0.25
70.00,0,0.80,0.00,6.54,-105.55,0.25
71.00,0,0.78,0.00,6.46,-105.55,0.25
72.00,0,0.79,0.00,6.38,-105.55,0.25
73.00,0,0.80,0.00,6.31,-105.54,0.25
74.00,0,0.82,0.00,6.23,-105.54,0.25
75.00,0,0.79,0.00,6.15,-105.55,0.25
76.00,0,0.80,0.00,6.07,-105.55,0.25
77.00,0,0.78,0.00,5.99,-105.55,0.25
78.00,0,0.81,0.00,5.91,-105.54,0.25
79.00,0,0.79,0.00,5.83,-105.54,0.25
80.00,0,0.80,0.00,5.75,-105.55,0.25
81.00,0,0.78,0.00,5.68,-105.55,0.25
82.00,0,0.79,0.00,5.60,-105.55,0.25
83.00,0,0.78,0.00,5.52,-105.54,0.25
84.00,0,0.78,0.00,5.44,-105.54,0.25
85.00,0,0.80,0.00,5.37,-105.55,0.25
86.00,0,0.78,0.00,5.29,-105.56,0.25
87.00,0,0.79,0.00,5.21,-105.55,0.25
88.00,0,0.78,0.00,5.13,-105.54,0.25
89.00,0,0.76,0.00,5.06,-105.55,0.25
90.00,0,0.74,0.00,4.98,-105.55,0.25
91.00,0,0.71,0.00,4.91,-105.56,0.25
92.00,0,0.80,0.00,4.83,-105.55,0.25
93.00,0,0.79,0.00,4.75,-105.54,0.25
94.00,0,0.77,0.00,4.67,-105.55,0.25
95.00,0,0.72,0.00,4.60,-105.55,0.25
96.00,0,0.72,0.00,4.52,-105.55,0.25
97.00,0,0.75,0.00,4.45,-105.56,0.25
98.00,0,0.71,0.00,4.38,-105.56,0.25
99.00,0,0.73,0.00,4.31,-105.55,0.25
100.00,0,0.72,0.00,4.24,-105.55,0.25
101.00,0,0.70,0.00,4.16,-105.55,0.25
102.00,0,0.74,0.00,4.09,-105.55,0.25
103.00,0,0.79,0.00,4.02,-105.55,0.25
104.00,0,0.80,0.00,3.94,-105.56,0.25
105.00,0,0.83,0.00,3.86,-105.56,0.25
106.00,0,0.82,0.00,3.78,-105.56,0.25
107.00,0,0.83,0.00,3.69,-105.57,0.25
108.00,0,0.82,0.00,3.61,-105.57,0.25
109.00,0,0.83,0.00,3.53,-105.57,0.25
110.00,0,0.82,0.00,3.45,-105.58,0.25
111.00,0,0.81,0.00,3.37,-105.58,0.25
112.00,0,0.81,0.00,3.29,-105.59,0.25
113.00,0,0.81,0.00,3.21,-105.59,0.25
114.00,0,0.79,0.00,3.13,-105.59,0.25
115.00,0,0.79,0.00,3.05,-105.60,0.25
116.00,0,0.78,0.00,2.97,-105.60,0.25
117.00,0,0.79,0.00,2.89,-105.61,0.25
118.00,0,0.78,0.00,2.82,-105.61,0.25
119.00,0,0.77,0.00,2.74,-105.62,0.25
120.00,0,0.81,0.00,2.66,-105.62,0.25
121.00,0,0.80,0.00,2.58,-105.63,0.25
122.00,0,0.81,0.00,2.50,-105.63,0.25
123.00,0,0.79,0.00,2.42,-105.64,0.25
124.00,0,0.81,0.00,2.34,-105.65,0.25
125.00,0,0.80,0.00,2.26,-105.65,0.25
126.00,0,0.81,0.00,2.18,-105.66,0.25
127.00,0,0.79,0.00,2.10,-105.67,0.25
128.00,0,0.81,0.00,2.02,-105.67,0.25
129.00,0,0.79,0.00,1.94,-105.68,0.25
130.00,0,0.81,0.00,1.87,-105.69,0.25
131.00,0,0.79,0.00,1.79,-105.70,0.25
132.00,0,0.81,0.00,1.71,-105.70,0.25
133.00,0,0.79,0.00,1.63,-105.71,0.25
134.00,0,0.81,0.00,1.55,-105.72,0.25
135.00,0,0.79,0.00,1.47,-105.73,0.25
136.00,0,0.81,0.00,1.39,-105.74,0.25
137.00,0,0.79,0.00,1.31,-105.75,0.25
138.00,0,0.81,0.00,1.24,-105.76,0.25
139.00,0,0.79,0.00,1.16,-105.77,0.25
140.00,0,0.81,0.00,1.08,-105.78,0.25
141.00,0,0.79,0.00,1.00,-105.79,0.25
142.00,0,0.81,0.00,0.92,-105.80,0.25
143.00,0,0.79,0.00,0.84,-105.81,0.25
144.00,0,0.81,0.00,0.77,-105.82,0.25
145.00,0,0.79,0.00,0.69,-105.84,0.25
146.00,0,0.81,0.00,0.61,-105.85,0.25
147.00,0,0.79,0.00,0.53,-105.86,0.25
148.00,0,0.81,0.00,0.45,-105.88,0.25
149.00,0,0.79,0.00,0.37,-105.89,0.25
150.00,0,0.81,0.00,0.30,-105.90,0.25
151.00,0,0.79,0.00,0.22,-105.92,0.25
152.00,0,0.81,0.00,0.14,-105.93,0.25
153.00,0,0.79,0.00,0.06,-105.95,0.25
154.00,0,0.81,0.00,-0.01,-105.96,0.25
155.00,0,0.79,0.00,-0.09,-105.98,0.25
156.00,0,0.81,0.00,-0.17,-106.00,0.25
157.00,0,0.79,0.00,-0.25,-106.01,0.25
158.00,0,0.81,0.00,-0.32,-106.03,0.25
159.00,0,0.79,0.00,-0.40,-106.05,0.25
160.00,0,0.81,0.00,-0.48,-106.07,0.25
161.00,0,0.79,0.00,-0.55,-106.08,0.25
162.00,0,0.81,0.00,-0.63,-106.10,0.25
163.00,0,0.79,0.00,-0.71,-106.12,0.25
164.00,0,0.81,0.00,-0.78,-106.14,0.25
165.00,0,0.79,0.00,-0.86,-106.16,0.25
166.00,0,0.81,0.00,-0.94,-106.18,0.25
167.00,0,0.79,0.00,-1.01,-106.21,0.25
168.00,0,0.81,0.00,-1.09,-106.23,0.25
169.00,0,0.79,0.00,-1.16,-106.25,0.25
170.00,0,0.81,0.00,-1.24,-106.27,0.25
171.00,0,0.79,0.00,-1.32,-106.30,0.25
172.00,0,0.81,0.00,-1.39,-106.32,0.25
173.00,0,0.79,0.00,-1.47,-106.34,0.25
174.00,0,0.81,0.00,-1.54,-106.37,0.25
175.00,0,0.79,0.00,-1.62,-106.40,0.25
176.00,0,0.81,0.00,-1.69,-106.42,0.25
177.00,0,0.79,0.00,-1.77,-106.45,0.25
178.00,0,0.81,0.00,-1.84,-106.47,0.25
179.00,0,0.79,0.00,-1.91,-106.50,0.25
180.00,0,0.81,0.00,-1.99,-106.53,0.25
181.00,0,0.79,0.00,-2.06,-106.56,0.25
182.00,0,0.81,0.00,-2.13,-106.59,0.25
183.00,0,0.79,0.00,-2.21,-106.62,0.25
184.00,0,0.80,0.00,-2.28,-106.65,0.25
185.00,0,0.79,0.00,-2.35,-106.68,0.25
186.00,0,0.81,0.00,-2.42,-106.71,0.25
187.00,0,0.79,0.00,-2.50,-106.74,0.25
188.00,0,0.79,0.00,-2.57,-106.77,0.25
189.00,0,0.78,0.00,-2.64,-106.81,0.25
190.00,0,0.78,0.00,-2.71,-106.84,0.25
191.00,0,0.81,0.00,-2.78,-106.87,0.25
192.00,0,0.80,0.00,-2.85,-106.91,0.25
193.00,0,0.79,0.00,-2.92,-106.94,0.25
194.00,0,0.78,0.00,-2.99,-106.98,0.25
195.00,0,0.77,0.00,-3.06,-107.01,0.25
196.00,0,0.78,0.00,-3.13,-107.05,0.25
197.00,0,0.81,0.00,-3.20,-107.08,0.25
198.00,0,0.80,0.00,-3.27,-107.12,0.25
199.00,0,0.79,0.00,-3.33,-107.16,0.25
200.00,0,0.81,0.00,-3.40,-107.20,0.25
201.00,0,0.81,0.00,-3.47,-107.24,0.25
202.00,0,0.79,0.00,-3.54,-107.28,0.25
203.00,0,0.81,0.00,-3.61,-107.32,0.25
204.00,0,0.80,0.00,-3.67,-107.36,0.25
205.00,0,0.80,0.00,-3.74,-107.40,0.25
206.00,0,0.80,0.00,-3.81,-107.44,0.25
207.00,0,0.79,0.00,-3.87,-107.49,0.25
208.00,0,0.78,0.00,-3.94,-107.53,0.25
209.00,0,0.76,0.00,-4.00,-107.57,0.25
210.00,0,0.80,0.00,-4.07,-107.61,0.25
211.00,0,0.79,0.00,-4.13,-107.66,0.25
212.00,0,0.79,0.00,-4.19,-107.70,0.25
213.00,0,0.79,0.00,-4.26,-107.75,0.25
214.00,0,0.79,0.00,-4.32,-107.79,0.25
215.00,0,0.77,0.00,-4.38,-107.84,0.25
216.00,0,0.79,0.00,-4.44,-107.88,0.25
217.00,0,0.78,0.00,-4.50,-107.93,0.25
218.00,0,0.78,0.00,-4.57,-107.98,0.25
219.00,0,0.77,0.00,-4.63,-108.02,0.25
220.00,0,0.81,0.00,-4.69,-108.07,0.25
221.00,0,0.79,0.00,-4.75,-108.12,0.25
222.00,0,0.80,0.00,-4.81,-108.17,0.25
223.00,0,0.80,0.00,-4.87,-108.22,0.25
224.00,0,0.79,0.00,-4.93,-108.27,0.25
225.00,0,0.78,0.00,-4.99,-108.32,0.25
226.00,0,0.79,0.00,-5.05,-108.37,0.25
227.00,0,0.78,0.00,-5.10,-108.42,0.25
228.00,0,0.78,0.00,-5.16,-108.47,0.25
229.00,0,0.78,0.00,-5.22,-108.53,0.25
230.00,0,0.78,0.00,-5.27,-108.58,0.25
231.00,0,0.80,0.00,-5.33,-108.63,0.25
232.00,0,0.79,0.00,-5.39,-108.69,0.25
233.00,0,0.79,0.00,-5.44,-108.74,0.25
234.00,0,0.80,0.00,-5.50,-108.80,0.25
235.00,0,0.78,0.00,-5.55,-108.85,0.25
236.00,0,0.78,0.00,-5.61,-108.91,0.25
237.00,0,0.77,0.00,-5.66,-108.96,0.25
238.00,0,0.79,0.00,-5.71,-109.02,0.25
239.00,0,0.78,0.00,-5.77,-109.08,0.25
240.00,0,0.78,0.00,-5.82,-109.13,0.25
241.00,0,0.77,0.00,-5.87,-109.19,0.25
242.00,0,0.78,0.00,-5.92,-109.25,0.25
243.00,0,0.82,0.00,-5.97,-109.31,0.25
244.00,0,0.82,0.00,-6.02,-109.37,0.25
245.00,0,0.82,0.00,-6.08,-109.43,0.25
246.00,0,0.83,0.00,-6.13,-109.49,0.25
247.00,0,0.82,0.00,-6.18,-109.56,0.25
248.00,0,0.81,0.00,-6.23,-109.62,0.25
249.00,0,0.81,0.00,-6.28,-109.68,0.25
250.00,0,0.80,0.00,-6.33,-109.75,0.25
251.00,0,0.80,0.00,-6.38,-109.81,0.25
252.00,0,0.80,0.00,-6.43,-109.87,0.25
253.00,0,0.80,0.00,-6.47,-109.94,0.25
254.00,0,0.79,0.00,-6.52,-110.00,0.25
255.00,0,0.79,0.00,-6.57,-110.06,0.25
256.00,0,0.79,0.00,-6.61,-110.13,0.25
257.00,0,0.79,0.00,-6.65,-110.19,0.25
258.00,0,0.79,0.00,-6.70,-110.26,0.25
259.00,0,0.79,0.00,-6.74,-110.32,0.25
260.00,0,0.79,0.00,-6.78,-110.39,0.25
261.00,0,0.79,0.00,-6.83,-110.45,0.25
262.00,0,0.79,0.00,-6.87,-110.52,0.25
263.00,0,0.80,0.00,-6.91,-110.59,0.25
264.00,0,0.80,0.00,-6.95,-110.66,0.25
265.00,0,0.80,0.00,-6.99,-110.72,0.25
266.00,0,0.80,0.00,-7.03,-110.79,0.25
267.00,0,0.80,0.00,-7.07,-110.86,0.25
268.00,0,0.80,0.00,-7.11,-110.93,0.25
269.00,0,0.80,0.00,-7.15,-111.00,0.25
270.00,0,0.80,0.00,-7.19,-111.07,0.25
271.00,0,0.80,0.00,-7.23,-111.14,0.25
272.00,0,0.80,0.00,-7.26,-111.21,0.25
273.00,0,0.80,0.00,-7.30,-111.28,0.25
274.00,0,0.80,0.00,-7.34,-111.35,0.25
275.00,0,0.80,0.00,-7.37,-111.42,0.25
276.00,0,0.80,0.00,-7.40,-111.49,0.25
277.00,0,0.80,0.00,-7.44,-111.57,0.25
278.00,0,0.80,0.00,-7.47,-111.64,0.25
279.00,0,0.80,0.00,-7.50,-111.71,0.25
280.00,0,0.80,0.00,-7.54,-111.78,0.25
281.00,0,0.80,0.00,-7.57,-111.85,0.25
282.00,0,0.80,0.00,-7.60,-111.93,0.25
283.00,0,0.80,0.00,-7.63,-112.00,0.25
284.00,0,0.80,0.00,-7.66,-112.07,0.25
285.00,0,0.80,0.00,-7.69,-112.15,0.25
286.00,0,0.80,0.00,-7.72,-112.22,0.25
287.00,0,0.80,0.00,-7.75,-112.29,0.25
288.00,0,0.80,0.00,-7.77,-112.37,0.25
289.00,0,0.80,0.00,-7.80,-112.44,0.25
290.00,0,0.80,0.00,-7.83,-112.52,0.25
291.00,0,0.80,0.00,-7.85,-112.59,0.25
292.00,0,0.80,0.00,-7.88,-112.67,0.25
293.00,0,0.80,0.00,-7.90,-112.74,0.25
294.00,0,0.80,0.00,-7.93,-112.82,0.25
295.00,0,0.80,0.00,-7.95,-112.89,0.25
296.00,0,0.80,0.00,-7.97,-112.97,0.25
297.00,0,0.80,0.00,-8.00,-113.05,0.25
298.00,0,0.80,0.00,-8.02,-113.12,0.25
299.00,0,0.80,0.00,-8.04,-113.20,0.25
300.00,0,0.80,0.00,-8.06,-113.28,0.25
301.00,0,0.72,0.00,-8.08,-113.35,0.25
302.00,0,0.65,0.00,-8.09,-113.42,0.25
303.00,0,0.78,0.00,-8.12,-113.49,0.27
304.00,0,0.79,0.00,-8.13,-113.56,0.27
305.00,0,0.79,0.00,-8.15,-113.64,0.28
306.00,0,0.78,0.00,-8.17,-113.71,0.28
307.00,0,0.79,0.00,-8.18,-113.79,0.28
308.00,0,0.80,0.00,-8.20,-113.87,0.28
309.00,0,0.81,0.00,-8.21,-113.95,0.28
310.00,0,0.80,0.00,-8.23,-114.02,0.28
311.00,0,0.82,0.00,-8.24,-114.10,0.28
312.00,0,0.83,0.00,-8.26,-114.18,0.28
313.00,0,0.80,0.00,-8.27,-114.26,0.28
314.00,0,0.82,0.00,-8.29,-114.34,0.28
315.00,0,0.79,0.00,-8.30,-114.42,0.28
316.00,0,0.78,0.00,-8.31,-114.50,0.28
317.00,0,0.77,0.00,-8.32,-114.58,0.28
318.00,0,0.81,0.00,-8.33,-114.65,0.28
319.00,0,0.79,0.00,-8.34,-114.73,0.28
320.00,0,0.80,0.00,-8.35,-114.81,0.28
321.00,0,0.80,0.00,-8.36,-114.89,0.28
322.00,0,0.79,0.00,-8.37,-114.97,0.28
323.00,0,0.82,0.00,-8.37,-115.05,0.28
324.00,0,0.79,0.00,-8.38,-115.13,0.28
325.00,0,0.80,0.00,-8.39,-115.20,0.28
326.00,0,0.77,0.00,-8.39,-115.28,0.28
327.00,0,0.80,0.00,-8.40,-115.36,0.28
328.00,0,0.82,0.00,-8.40,-115.44,0.28
329.00,0,0.81,0.00,-8.41,-115.52,0.28
330.00,0,0.81,0.00,-8.41,-115.60,0.28
331.00,0,0.78,0.00,-8.42,-115.68,0.28
332.00,0,0.77,0.00,-8.42,-115.76,0.28
333.00,0,0.80,0.00,-8.42,-115.84,0.28
334.00,0,0.78,0.00,-8.42,-115.92,0.28
335.00,0,0.78,0.00,-8.42,-116.00,0.28
336.00,0,0.82,0.00,-8.42,-116.07,0.28
337.00,0,0.80,0.00,-8.42,-116.15,0.28
338.00,0,0.78,0.00,-8.42,-116.23,0.28
339.00,0,0.80,0.00,-8.42,-116.31,0.27
340.00,0,0.78,0.00,-8.42,-116.39,0.26
341.00,0,0.78,0.00,-8.42,-116.46,0.26
342.00,0,0.80,0.00,-8.42,-116.54,0.25
343.00,0,0.81,0.00,-8.41,-116.62,0.25
344.00,0,0.78,0.00,-8.41,-116.70,0.25
345.00,0,0.79,0.00,-8.41,-116.78,0.25
346.00,0,0.77,0.00,-8.40,-116.86,0.25
347.00,0,0.77,0.00,-8.40,-116.93,0.25
348.00,0,0.76,0.00,-8.39,-117.01,0.25
349.00,0,0.77,0.00,-8.39,-117.09,0.25
350.00,0,0.78,0.00,-8.38,-117.16,0.25
351.00,0,0.81,0.00,-8.37,-117.24,0.25
352.00,0,0.80,0.00,-8.36,-117.33,0.25
353.00,0,0.79,0.00,-8.36,-117.40,0.25
354.00,0,0.80,0.00,-8.35,-117.48,0.25
355.00,0,0.81,0.00,-8.34,-117.56,0.25
356.00,0,0.79,0.00,-8.33,-117.64,0.25
357.00,0,0.74,0.00,-8.31,-117.72,0.25
358.00,0,0.74,0.00,-8.29,-117.79,0.25
359.00,0,0.76,0.00,-8.28,-117.86,0.25
360.00,0,0.77,0.00,-8.27,-117.94,0.25
361.00,0,0.73,0.00,-8.26,-118.01,0.25
362.00,0,0.67,0.00,-8.25,-118.07,0.25
363.00,0,0.74,0.00,-8.24,-118.14,0.25
364.00,0,0.74,0.00,-8.23,-118.21,0.25
365.00,0,0.77,0.00,-8.22,-118.29,0.25
366.00,0,0.79,0.00,-8.20,-118.37,0.25
367.00,0,0.79,0.00,-8.19,-118.44,0.25
368.00,0,0.82,0.00,-8.18,-118.52,0.25
369.00,0,0.81,0.00,-8.16,-118.60,0.25
370.00,0,0.80,0.00,-8.15,-118.68,0.25
371.00,0,0.80,0.00,-8.13,-118.76,0.25
372.00,0,0.79,0.00,-8.12,-118.83,0.25
373.00,0,0.79,0.00,-8.10,-118.91,0.25
374.00,0,0.79,0.00,-8.09,-118.99,0.25
375.00,0,0.78,0.00,-8.07,-119.06,0.25
376.00,0,0.78,0.00,-8.06,-119.14,0.25
377.00,0,0.76,0.00,-8.04,-119.21,0.25
378.00,0,0.76,0.00,-8.03,-119.29,0.25
379.00,0,0.76,0.00,-8.01,-119.36,0.25
380.00,0,0.76,0.00,-8.00,-119.43,0.25
381.00,0,0.76,0.00,-7.98,-119.51,0.25
382.00,0,0.77,0.00,-7.96,-119.58,0.25
383.00,0,0.78,0.00,-7.95,-119.66,0.25
384.00,0,0.87,0.00,-7.93,-119.74,0.25
385.00,0,0.87,0.00,-7.91,-119.82,0.25
386.00,0,0.84,0.00,-7.89,-119.90,0.25
387.00,0,0.83,0.00,-7.87,-119.98,0.25
388.00,0,0.82,0.00,-7.86,-120.06,0.25
389.00,0,0.81,0.00,-7.84,-120.14,0.25
390.00,0,0.80,0.00,-7.82,-120.22,0.25
391.00,0,0.81,0.00,-7.80,-120.30,0.25
392.00,0,0.79,0.00,-7.78,-120.37,0.25
393.00,0,0.80,0.00,-7.77,-120.45,0.25
394.00,0,0.78,0.00,-7.75,-120.53,0.25
395.00,0,0.78,0.00,-7.73,-120.60,0.25
396.00,0,0.78,0.00,-7.71,-120.68,0.25
397.00,0,0.81,0.00,-7.69,-120.75,0.25
398.00,0,0.79,0.00,-7.67,-120.83,0.25
399.00,0,0.80,0.00,-7.66,-120.91,0.25
400.00,0,0.79,0.00,-7.64,-120.99,0.25
401.00,0,0.81,0.00,-7.62,-121.06,0.25
402.00,0,0.79,0.00,-7.60,-121.14,0.25
403.00,0,0.81,0.00,-7.58,-121.22,0.25
404.00,0,0.79,0.00,-7.56,-121.29,0.25
405.00,0,0.81,0.00,-7.54,-121.37,0.25
406.00,0,0.79,0.00,-7.52,-121.45,0.25
407.00,0,0.81,0.00,-7.50,-121.53,0.25
408.00,0,0.79,0.00,-7.49,-121.60,0.25
409.00,0,0.81,0.00,-7.47,-121.68,0.25
410.00,0,0.79,0.00,-7.45,-121.76,0.25
411.00,0,0.81,0.00,-7.43,-121.83,0.25
412.00,0,0.79,0.00,-7.41,-121.91,0.25
413.00,0,0.81,0.00,-7.39,-121.99,0.25
414.00,0,0.79,0.00,-7.37,-122.06,0.25
415.00,0,0.81,0.00,-7.35,-122.14,0.25
416.00,0,0.78,0.00,-7.34,-122.22,0.25
417.00,0,0.80,0.00,-7.33,-122.30,0.25
418.00,0,0.79,0.00,-7.32,-122.37,0.25
419.00,0,0.81,0.00,-7.30,-122.45,0.25
420.00,0,0.79,0.00,-7.29,-122.53,0.25
421.00,0,0.81,0.00,-7.27,-122.61,0.25
422.00,0,0.79,0.00,-7.26,-122.69,0.25
423.00,0,0.81,0.00,-7.25,-122.76,0.25
424.00,0,0.79,0.00,-7.23,-122.84,0.25
425.00,0,0.81,0.00,-7.22,-122.92,0.25
426.00,0,0.79,0.00,-7.21,-123.00,0.25
427.00,0,0.81,0.00,-7.19,-123.08,0.25
428.00,0,0.79,0.00,-7.18,-123.16,0.25
429.00,0,0.81,0.00,-7.17,-123.23,0.25
430.00,0,0.79,0.00,-7.16,-123.31,0.25
431.00,0,0.81,0.00,-7.15,-123.39,0.25
432.00,0,0.79,0.00,-7.13,-123.47,0.25
433.00,0,0.81,0.00,-7.12,-123.55,0.25
434.00,0,0.79,0.00,-7.11,-123.63,0.25
435.00,0,0.81,0.00,-7.10,-123.70,0.25
436.00,0,0.79,0.00,-7.09,-123.78,0.25
437.00,0,0.81,0.00,-7.08,-123.86,0.25
438.00,0,0.79,0.00,-7.07,-123.94,0.25
439.00,0,0.81,0.00,-7.06,-124.02,0.25
440.00,0,0.79,0.00,-7.05,-124.10,0.25
441.00,0,0.81,0.00,-7.05,-124.18,0.25
442.00,0,0.79,0.00,-7.04,-124.26,0.25
443.00,0,0.81,0.00,-7.03,-124.33,0.25
444.00,0,0.79,0.00,-7.02,-124.41,0.25
445.00,0,0.81,0.00,-7.01,-124.49,0.25
446.00,0,0.79,0.00,-7.01,-124.57,0.25
447.00,0,0.81,0.00,-7.00,-124.65,0.25
448.00,0,0.79,0.00,-6.99,-124.73,0.25
449.00,0,0.81,0.00,-6.99,-124.81,0.25
450.00,0,0.79,0.00,-6.98,-124.89,0.25
451.00,0,0.81,0.00,-6.97,-124.97,0.25
452.00,0,0.79,0.00,-6.97,-125.04,0.25
453.00,0,0.81,0.00,-6.96,-125.12,0.25
454.00,0,0.79,0.00,-6.96,-125.20,0.25
455.00,0,0.81,0.00,-6.95,-125.28,0.25
456.00,0,0.79,0.00,-6.95,-125.36,0.25
457.00,0,0.81,0.00,-6.95,-125.44,0.25
458.00,0,0.79,0.00,-6.94,-125.52,0.25
459.00,0,0.81,0.00,-6.94,-125.60,0.25
460.00,0,0.79,0.00,-6.93,-125.68,0.25
461.00,0,0.81,0.00,-6.93,-125.76,0.25
462.00,0,0.79,0.00,-6.93,-125.84,0.25
463.00,0,0.81,0.00,-6.93,-125.91,0.25
464.00,0,0.79,0.00,-6.93,-125.99,0.25
465.00,0,0.81,0.00,-6.92,-126.07,0.25
466.00,0,0.79,0.00,-6.92,-126.15,0.25
467.00,0,0.81,0.00,-6.92,-126.23,0.25
468.00,0,0.79,0.00,-6.92,-126.31,0.25
469.00,0,0.81,0.00,-6.92,-126.39,0.25
470.00,0,0.79,0.00,-6.92,-126.47,0.25
471.00,0,0.81,0.00,-6.92,-126.55,0.25
472.00,0,0.79,0.00,-6.92,-126.63,0.25
473.00,0,0.81,0.00,-6.92,-126.71,0.25
474.00,0,0.79,0.00,-6.92,-126.79,0.25
475.00,0,0.81,0.00,-6.92,-126.87,0.25
476.00,0,0.79,0.00,-6.92,-126.94,0.25
477.00,0,0.81,0.00,-6.92,-127.02,0.25
478.00,0,0.79,0.00,-6.93,-127.10,0.25
479.00,0,0.81,0.00,-6.93,-127.18,0.25
480.00,0,0.79,0.00,-6.93,-127.26,0.25
481.00,0,0.81,0.00,-6.93,-127.34,0.25
482.00,0,0.79,0.00,-6.94,-127.42,0.25
483.00,0,0.81,0.00,-6.94,-127.50,0.25
484.00,0,0.79,0.00,-6.94,-127.58,0.25
485.00,0,0.81,0.00,-6.95,-127.66,0.25
486.00,0,0.79,0.00,-6.95,-127.74,0.25
487.00,0,0.81,0.00,-6.95,-127.81,0.25
488.00,0,0.79,0.00,-6.96,-127.89,0.25
489.00,0,0.81,0.00,-6.96,-127.97,0.25
490.00,0,0.79,0.00,-6.97,-128.05,0.25
491.00,0,0.81,0.00,-6.97,-128.13,0.25
492.00,0,0.79,0.00,-6.98,-128.21,0.25
493.00,0,0.81,0.00,-6.98,-128.29,0.25
494.00,0,0.79,0.00,-6.99,-128.37,0.25
495.00,0,0.81,0.00,-6.99,-128.45,0.25
496.00,0,0.79,0.00,-7.00,-128.53,0.25
497.00,0,0.81,0.00,-7.00,-128.61,0.25
498.00,0,0.79,0.00,-7.01,-128.68,0.25
499.00,0,0.81,0.00,-7.02,-128.76,0.25
500.00,0,0.79,0.00,-7.02,-128.84,0.25
501.00,0,0.81,0.00,-7.03,-128.92,0.25
