simulation_time_s,obj_index,speed_mps,brake,pos_x,pos_y,pos_z
250.00,0,0.79,0.00,-8.44,-115.92,0.28
251.00,0,0.78,0.00,-8.44,-116.00,0.28
252.00,0,0.79,0.00,-8.44,-116.08,0.28
253.00,0,0.79,0.00,-8.44,-116.15,0.28
254.00,0,0.80,0.00,-8.44,-116.23,0.28
255.00,0,0.78,0.00,-8.44,-116.31,0.28
256.00,0,0.79,0.00,-8.44,-116.39,0.28
257.00,0,0.79,0.00,-8.43,-116.47,0.27
258.00,0,0.79,0.00,-8.43,-116.54,0.26
259.00,0,0.78,0.00,-8.43,-116.62,0.26
260.00,0,0.78,0.00,-8.43,-116.69,0.26
261.00,0,0.80,0.00,-8.43,-116.77,0.25
262.00,0,0.81,0.00,-8.42,-116.85,0.25
263.00,0,0.80,0.00,-8.42,-116.93,0.25
264.00,0,0.79,0.00,-8.41,-117.01,0.25
265.00,0,0.79,0.00,-8.41,-117.09,0.25
266.00,0,0.80,0.00,-8.40,-117.17,0.25
267.00,0,0.80,0.00,-8.39,-117.24,0.25
268.00,0,0.80,0.00,-8.39,-117.32,0.25
269.00,0,0.78,0.00,-8.38,-117.40,0.25
270.00,0,0.78,0.00,-8.37,-117.48,0.25
271.00,0,0.79,0.00,-8.36,-117.55,0.25
272.00,0,0.77,0.00,-8.35,-117.63,0.25
273.00,0,0.77,0.00,-8.34,-117.70,0.25
274.00,0,0.75,0.00,-8.32,-117.78,0.25
275.00,0,0.73,0.00,-8.31,-117.85,0.25
276.00,0,0.74,0.00,-8.30,-117.92,0.25
277.00,0,0.71,0.00,-8.29,-117.99,0.25
278.00,0,0.71,0.00,-8.28,-118.06,0.25
279.00,0,0.76,0.00,-8.27,-118.13,0.25
280.00,0,0.75,0.00,-8.25,-118.20,0.25
281.00,0,0.77,0.00,-8.24,-118.28,0.25
282.00,0,0.77,0.00,-8.23,-118.35,0.25
283.00,0,0.77,0.00,-8.22,-118.43,0.25
284.00,0,0.77,0.00,-8.20,-118.50,0.25
285.00,0,0.80,0.00,-8.19,-118.58,0.25
286.00,0,0.80,0.00,-8.17,-118.66,0.25
287.00,0,0.81,0.00,-8.16,-118.74,0.25
288.00,0,0.79,0.00,-8.14,-118.82,0.25
289.00,0,0.79,0.00,-8.13,-118.89,0.25
290.00,0,0.80,0.00,-8.11,-118.97,0.25
291.00,0,0.79,0.00,-8.10,-119.05,0.25
292.00,0,0.78,0.00,-8.08,-119.12,0.25
293.00,0,0.82,0.00,-8.07,-119.20,0.25
294.00,0,0.82,0.00,-8.05,-119.28,0.25
295.00,0,0.82,0.00,-8.03,-119.36,0.25
296.00,0,0.80,0.00,-8.02,-119.44,0.25
297.00,0,0.81,0.00,-8.00,-119.52,0.25
298.00,0,0.79,0.00,-7.98,-119.59,0.25
299.00,0,0.81,0.00,-7.97,-119.67,0.25
300.00,0,0.80,0.00,-7.95,-119.75,0.25
301.00,0,0.81,0.00,-7.93,-119.83,0.25
302.00,0,0.79,0.00,-7.91,-119.90,0.25
303.00,0,0.80,0.00,-7.90,-119.98,0.25
304.00,0,0.79,0.00,-7.88,-120.06,0.25
305.00,0,0.81,0.00,-7.86,-120.14,0.25
306.00,0,0.79,0.00,-7.84,-120.21,0.25
307.00,0,0.81,0.00,-7.82,-120.29,0.25
308.00,0,0.79,0.00,-7.81,-120.37,0.25
309.00,0,0.81,0.00,-7.79,-120.44,0.25
310.00,0,0.79,0.00,-7.77,-120.52,0.25
311.00,0,0.81,0.00,-7.75,-120.60,0.25
312.00,0,0.79,0.00,-7.73,-120.67,0.25
313.00,0,0.81,0.00,-7.71,-120.75,0.25
314.00,0,0.79,0.00,-7.70,-120.83,0.25
315.00,0,0.81,0.00,-7.68,-120.91,0.25
316.00,0,0.79,0.00,-7.66,-120.98,0.25
317.00,0,0.81,0.00,-7.64,-121.06,0.25
318.00,0,0.79,0.00,-7.62,-121.14,0.25
319.00,0,0.81,0.00,-7.60,-121.21,0.25
320.00,0,0.79,0.00,-7.58,-121.29,0.25
321.00,0,0.81,0.00,-7.56,-121.37,0.25
322.00,0,0.79,0.00,-7.54,-121.44,0.25
323.00,0,0.81,0.00,-7.52,-121.52,0.25
324.00,0,0.79,0.00,-7.51,-121.60,0.25
325.00,0,0.81,0.00,-7.49,-121.68,0.25
326.00,0,0.79,0.00,-7.47,-121.75,0.25
327.00,0,0.81,0.00,-7.45,-121.83,0.25
328.00,0,0.79,0.00,-7.43,-121.91,0.25
329.00,0,0.81,0.00,-7.41,-121.98,0.25
330.00,0,0.79,0.00,-7.39,-122.06,0.25
331.00,0,0.81,0.00,-7.37,-122.14,0.25
332.00,0,0.79,0.00,-7.35,-122.21,0.25
333.00,0,0.80,0.00,-7.34,-122.29,0.25
334.00,0,0.78,0.00,-7.33,-122.37,0.25
335.00,0,0.80,0.00,-7.31,-122.45,0.25
336.00,0,0.79,0.00,-7.30,-122.52,0.25
337.00,0,0.81,0.00,-7.28,-122.60,0.25
338.00,0,0.79,0.00,-7.27,-122.68,0.25
339.00,0,0.81,0.00,-7.26,-122.76,0.25
340.00,0,0.79,0.00,-7.24,-122.84,0.25
341.00,0,0.81,0.00,-7.23,-122.91,0.25
342.00,0,0.79,0.00,-7.21,-122.99,0.25
343.00,0,0.81,0.00,-7.20,-123.07,0.25
344.00,0,0.79,0.00,-7.19,-123.15,0.25
345.00,0,0.81,0.00,-7.18,-123.23,0.25
346.00,0,0.79,0.00,-7.16,-123.31,0.25
347.00,0,0.81,0.00,-7.15,-123.38,0.25
348.00,0,0.79,0.00,-7.14,-123.46,0.25
349.00,0,0.81,0.00,-7.13,-123.54,0.25
350.00,0,0.79,0.00,-7.12,-123.62,0.25
351.00,0,0.81,0.00,-7.11,-123.70,0.25
352.00,0,0.79,0.00,-7.10,-123.78,0.25
353.00,0,0.81,0.00,-7.09,-123.85,0.25
354.00,0,0.79,0.00,-7.08,-123.93,0.25
355.00,0,0.81,0.00,-7.07,-124.01,0.25
356.00,0,0.79,0.00,-7.06,-124.09,0.25
357.00,0,0.81,0.00,-7.05,-124.17,0.25
358.00,0,0.79,0.00,-7.04,-124.25,0.25
359.00,0,0.81,0.00,-7.03,-124.33,0.25
360.00,0,0.79,0.00,-7.02,-124.41,0.25
361.00,0,0.81,0.00,-7.01,-124.48,0.25
362.00,0,0.79,0.00,-7.01,-124.56,0.25
363.00,0,0.81,0.00,-7.00,-124.64,0.25
364.00,0,0.79,0.00,-6.99,-124.72,0.25
365.00,0,0.81,0.00,-6.98,-124.80,0.25
366.00,0,0.79,0.00,-6.98,-124.88,0.25
367.00,0,0.81,0.00,-6.97,-124.96,0.25
368.00,0,0.79,0.00,-6.97,-125.04,0.25
369.00,0,0.81,0.00,-6.96,-125.12,0.25
370.00,0,0.79,0.00,-6.95,-125.19,0.25
371.00,0,0.81,0.00,-6.95,-125.27,0.25
372.00,0,0.79,0.00,-6.94,-125.35,0.25
373.00,0,0.81,0.00,-6.94,-125.43,0.25
374.00,0,0.79,0.00,-6.94,-125.51,0.25
375.00,0,0.81,0.00,-6.93,-125.59,0.25
376.00,0,0.79,0.00,-6.93,-125.67,0.25
377.00,0,0.81,0.00,-6.93,-125.75,0.25
378.00,0,0.79,0.00,-6.92,-125.83,0.25
379.00,0,0.81,0.00,-6.92,-125.91,0.25
380.00,0,0.79,0.00,-6.92,-125.99,0.25
381.00,0,0.81,0.00,-6.92,-126.06,0.25
382.00,0,0.79,0.00,-6.91,-126.14,0.25
383.00,0,0.81,0.00,-6.91,-126.22,0.25
384.00,0,0.79,0.00,-6.91,-126.30,0.25
385.00,0,0.81,0.00,-6.91,-126.38,0.25
386.00,0,0.79,0.00,-6.91,-126.46,0.25
387.00,0,0.81,0.00,-6.91,-126.54,0.25
388.00,0,0.79,0.00,-6.91,-126.62,0.25
389.00,0,0.81,0.00,-6.91,-126.70,0.25
390.00,0,0.79,0.00,-6.91,-126.78,0.25
391.00,0,0.81,0.00,-6.91,-126.86,0.25
392.00,0,0.79,0.00,-6.91,-126.94,0.25
393.00,0,0.81,0.00,-6.91,-127.01,0.25
394.00,0,0.79,0.00,-6.92,-127.09,0.25
395.00,0,0.81,0.00,-6.92,-127.17,0.25
396.00,0,0.79,0.00,-6.92,-127.25,0.25
397.00,0,0.81,0.00,-6.92,-127.33,0.25
398.00,0,0.79,0.00,-6.92,-127.41,0.25
399.00,0,0.81,0.00,-6.93,-127.49,0.25
400.00,0,0.79,0.00,-6.93,-127.57,0.25
401.00,0,0.81,0.00,-6.93,-127.65,0.25
402.00,0,0.79,0.00,-6.94,-127.73,0.25
403.00,0,0.81,0.00,-6.94,-127.81,0.25
404.00,0,0.79,0.00,-6.94,-127.89,0.25
405.00,0,0.81,0.00,-6.95,-127.96,0.25
406.00,0,0.79,0.00,-6.95,-128.04,0.25
407.00,0,0.81,0.00,-6.96,-128.12,0.25
408.00,0,0.79,0.00,-6.96,-128.20,0.25
409.00,0,0.81,0.00,-6.97,-128.28,0.25
410.00,0,0.79,0.00,-6.97,-128.36,0.25
411.00,0,0.81,0.00,-6.98,-128.44,0.25
412.00,0,0.79,0.00,-6.98,-128.52,0.25
413.00,0,0.81,0.00,-6.99,-128.60,0.25
414.00,0,0.79,0.00,-7.00,-128.68,0.25
415.00,0,0.81,0.00,-7.00,-128.75,0.25
416.00,0,0.79,0.00,-7.01,-128.83,0.25
417.00,0,0.81,0.00,-7.02,-128.91,0.25
418.00,0,0.79,0.00,-7.02,-128.99,0.25
419.00,0,0.81,0.00,-7.03,-129.07,0.25
420.00,0,0.79,0.00,-7.04,-129.15,0.25
421.00,0,0.81,0.00,-7.04,-129.23,0.25
422.00,0,0.79,0.00,-7.05,-129.31,0.25
423.00,0,0.81,0.00,-7.06,-129.39,0.25
424.00,0,0.79,0.00,-7.07,-129.47,0.25
425.00,0,0.81,0.00,-7.07,-129.54,0.25
426.00,0,0.79,0.00,-7.08,-129.62,0.25
427.00,0,0.81,0.00,-7.09,-129.70,0.25
428.00,0,0.79,0.00,-7.10,-129.78,0.25
429.00,0,0.81,0.00,-7.11,-129.86,0.25
430.00,0,0.79,0.00,-7.12,-129.94,0.25
431.00,0,0.81,0.00,-7.12,-130.02,0.25
432.00,0,0.79,0.00,-7.13,-130.10,0.25
433.00,0,0.81,0.00,-7.14,-130.17,0.25
434.00,0,0.79,0.00,-7.15,-130.25,0.25
435.00,0,0.81,0.00,-7.16,-130.33,0.25
436.00,0,0.79,0.00,-7.17,-130.41,0.25
437.00,0,0.81,0.00,-7.18,-130.49,0.25
438.00,0,0.79,0.00,-7.19,-130.57,0.25
439.00,0,0.81,0.00,-7.20,-130.65,0.25
440.00,0,0.79,0.00,-7.21,-130.73,0.25
441.00,0,0.81,0.00,-7.22,-130.80,0.25
442.00,0,0.79,0.00,-7.23,-130.88,0.25
443.00,0,0.81,0.00,-7.24,-130.96,0.25
444.00,0,0.79,0.00,-7.25,-131.04,0.25
445.00,0,0.81,0.00,-7.26,-131.12,0.25
446.00,0,0.79,0.00,-7.27,-131.20,0.25
447.00,0,0.81,0.00,-7.28,-131.28,0.25
448.00,0,0.79,0.00,-7.29,-131.35,0.25
449.00,0,0.81,0.00,-7.30,-131.43,0.25
450.00,0,0.79,0.00,-7.31,-131.51,0.25
451.00,0,0.81,0.00,-7.32,-131.59,0.25
452.00,0,0.79,0.00,-7.33,-131.67,0.25
453.00,0,0.81,0.00,-7.35,-131.75,0.25
454.00,0,0.79,0.00,-7.36,-131.83,0.25
455.00,0,0.81,0.00,-7.37,-131.90,0.25
456.00,0,0.79,0.00,-7.38,-131.98,0.25
457.00,0,0.81,0.00,-7.39,-132.06,0.25
458.00,0,0.79,0.00,-7.40,-132.14,0.25
459.00,0,0.81,0.00,-7.41,-132.22,0.25
460.00,0,0.78,0.00,-7.42,-132.30,0.25
461.00,0,0.80,0.00,-7.42,-132.37,0.25
462.00,0,0.79,0.00,-7.42,-132.45,0.25
463.00,0,0.81,0.00,-7.43,-132.53,0.25
464.00,0,0.79,0.00,-7.44,-132.61,0.25
465.00,0,0.81,0.00,-7.44,-132.69,0.25
466.00,0,0.79,0.00,-7.45,-132.77,0.25
467.00,0,0.81,0.00,-7.46,-132.85,0.25
468.00,0,0.79,0.00,-7.46,-132.93,0.25
469.00,0,0.81,0.00,-7.47,-133.01,0.25
470.00,0,0.79,0.00,-7.47,-133.09,0.25
471.00,0,0.81,0.00,-7.48,-133.17,0.25
472.00,0,0.79,0.00,-7.48,-133.24,0.25
473.00,0,0.81,0.00,-7.49,-133.32,0.25
474.00,0,0.79,0.00,-7.49,-133.40,0.25
475.00,0,0.81,0.00,-7.50,-133.48,0.25
476.00,0,0.79,0.00,-7.50,-133.56,0.25
477.00,0,0.81,0.00,-7.50,-133.64,0.25
478.00,0,0.79,0.00,-7.51,-133.72,0.25
479.00,0,0.81,0.00,-7.51,-133.80,0.25
480.00,0,0.79,0.00,-7.52,-133.88,0.25
481.00,0,0.81,0.00,-7.52,-133.96,0.25
482.00,0,0.79,0.00,-7.52,-134.04,0.25
483.00,0,0.81,0.00,-7.53,-134.12,0.25
484.00,0,0.79,0.00,-7.53,-134.19,0.25
485.00,0,0.81,0.00,-7.53,-134.27,0.25
486.00,0,0.79,0.00,-7.53,-134.35,0.25
487.00,0,0.81,0.00,-7.54,-134.43,0.25
488.00,0,0.79,0.00,-7.54,-134.51,0.25
489.00,0,0.81,0.00,-7.54,-134.59,0.25
490.00,0,0.79,0.00,-7.54,-134.67,0.25
491.00,0,0.81,0.00,-7.55,-134.75,0.25
492.00,0,0.79,0.00,-7.55,-134.83,0.25
493.00,0,0.81,0.00,-7.55,-134.91,0.25
494.00,0,0.79,0.00,-7.55,-134.99,0.25
495.00,0,0.81,0.00,-7.55,-135.07,0.25
496.00,0,0.79,0.00,-7.55,-135.15,0.25
497.00,0,0.81,0.00,-7.55,-135.23,0.25
498.00,0,0.79,0.00,-7.55,-135.30,0.25
